date,flavor,temperature,precipitation,units_sold
2023-04-29,strawberry,20.5,6.6,8
2023-04-29,mango,20.5,6.6,9
2023-04-30,vanilla,19.1,11.1,13
2023-04-30,chocolate,19.1,11.1,9
2023-04-30,strawberry,19.1,11.1,11
2023-04-30,mango,19.1,11.1,3
2023-05-01,vanilla,19.0,0.0,31
2023-05-01,chocolate,19.0,0.0,19
2023-05-01,strawberry,19.0,0.0,26
2023-05-01,mango,19.0,0.0,12
2023-05-02,vanilla,17.7,0.0,20
2023-05-02,chocolate,17.7,0.0,13
2023-05-02,strawberry,17.7,0.0,38
2023-05-02,mango,17.7,0.0,6
2023-05-03,vanilla,20.8,13.3,7
2023-05-03,chocolate,20.8,13.3,2
2023-05-03,strawberry,20.8,13.3,8
2023-05-03,mango,20.8,13.3,1
2023-05-04,vanilla,17.8,0.0,30
2023-05-04,chocolate,17.8,0.0,19
2023-05-04,strawberry,17.8,0.0,22
2023-05-04,mango,17.8,0.0,12
2023-05-05,vanilla,21.8,0.0,48
2023-05-05,chocolate,21.8,0.0,26
2023-05-05,strawberry,21.8,0.0,36
2023-05-05,mango,21.8,0.0,27
2023-05-06,vanilla,23.0,0.0,69
2023-05-06,chocolate,23.0,0.0,30
2023-05-06,strawberry,23.0,0.0,42
2023-05-06,mango,23.0,0.0,19
2023-05-07,vanilla,21.3,1.0,58
2023-05-07,chocolate,21.3,1.0,31
2023-05-07,strawberry,21.3,1.0,49
2023-05-07,mango,21.3,1.0,20
2023-05-08,vanilla,19.8,0.0,27
2023-05-08,chocolate,19.8,0.0,19
2023-05-08,strawberry,19.8,0.0,22
2023-05-08,mango,19.8,0.0,6
2023-05-09,vanilla,21.8,0.0,44
2023-05-09,chocolate,21.8,0.0,22
2023-05-09,strawberry,21.8,0.0,41
2023-05-09,mango,21.8,0.0,18
2023-05-10,vanilla,20.1,0.0,41
2023-05-10,chocolate,20.1,0.0,12
2023-05-10,strawberry,20.1,0.0,30
2023-05-10,mango,20.1,0.0,7
2023-05-11,vanilla,23.3,9.8,5
2023-05-11,chocolate,23.3,9.8,9
2023-05-11,strawberry,23.3,9.8,9
2023-05-11,mango,23.3,9.8,8
2023-05-12,vanilla,16.6,8.7,15
2023-05-12,chocolate,16.6,8.7,3
2023-05-12,strawberry,16.6,8.7,10
2023-05-12,mango,16.6,8.7,3
2023-05-13,vanilla,20.4,0.0,34
2023-05-13,chocolate,20.4,0.0,23
2023-05-13,strawberry,20.4,0.0,36
2023-05-13,mango,20.4,0.0,19
2023-05-14,vanilla,16.4,0.0,53
2023-05-14,chocolate,16.4,0.0,9
2023-05-14,strawberry,16.4,0.0,33
2023-05-14,mango,16.4,0.0,12
2023-05-15,vanilla,17.8,0.0,38
2023-05-15,chocolate,17.8,0.0,15
2023-05-15,strawberry,17.8,0.0,28
2023-05-15,mango,17.8,0.0,10
2023-05-16,vanilla,25.1,0.0,47
2023-05-16,chocolate,25.1,0.0,28
2023-05-16,strawberry,25.1,0.0,56
2023-05-16,mango,25.1,0.0,28
2023-05-17,vanilla,24.0,0.0,42
2023-05-17,chocolate,24.0,0.0,23
2023-05-17,strawberry,24.0,0.0,57
2023-05-17,mango,24.0,0.0,24
2023-05-18,vanilla,20.1,0.0,49
2023-05-18,chocolate,20.1,0.0,12
2023-05-18,strawberry,20.1,0.0,29
2023-05-18,mango,20.1,0.0,22
2023-05-19,vanilla,18.3,0.0,36
2023-05-19,chocolate,18.3,0.0,11
2023-05-19,strawberry,18.3,0.0,21
2023-05-19,mango,18.3,0.0,22
2023-05-20,vanilla,14.8,0.0,44
2023-05-20,chocolate,14.8,0.0,22
2023-05-20,strawberry,14.8,0.0,39
2023-05-20,mango,14.8,0.0,19
2023-05-21,vanilla,20.9,0.0,49
2023-05-21,chocolate,20.9,0.0,29
2023-05-21,strawberry,20.9,0.0,46
2023-05-21,mango,20.9,0.0,22
2023-05-22,vanilla,28.4,0.0,57
2023-05-22,chocolate,28.4,0.0,30
2023-05-22,strawberry,28.4,0.0,50
2023-05-22,mango,28.4,0.0,36
2023-05-23,vanilla,23.6,0.0,57
2023-05-23,chocolate,23.6,0.0,23
2023-05-23,strawberry,23.6,0.0,47
2023-05-23,mango,23.6,0.0,15
2023-05-24,vanilla,21.2,0.0,43
2023-05-24,chocolate,21.2,0.0,20
2023-05-24,strawberry,21.2,0.0,21
2023-05-24,mango,21.2,0.0,20
2023-05-25,vanilla,23.9,7.0,17
2023-05-25,chocolate,23.9,7.0,9
2023-05-25,strawberry,23.9,7.0,24
2023-05-25,mango,23.9,7.0,21
2023-05-26,vanilla,18.9,0.0,29
2023-05-26,chocolate,18.9,0.0,16
2023-05-26,strawberry,18.9,0.0,30
2023-05-26,mango,18.9,0.0,23
2023-05-27,vanilla,22.1,0.0,60
2023-05-27,chocolate,22.1,0.0,24
2023-05-27,strawberry,22.1,0.0,56
2023-05-27,mango,22.1,0.0,42
2023-05-28,vanilla,23.2,0.0,51
2023-05-28,chocolate,23.2,0.0,28
2023-05-28,strawberry,23.2,0.0,53
2023-05-28,mango,23.2,0.0,41
2023-05-29,vanilla,22.8,0.0,55
2023-05-29,chocolate,22.8,0.0,19
2023-05-29,strawberry,22.8,0.0,36
2023-05-29,mango,22.8,0.0,30
2023-05-30,vanilla,25.1,0.0,36
2023-05-30,chocolate,25.1,0.0,20
2023-05-30,strawberry,25.1,0.0,35
2023-05-30,mango,25.1,0.0,26
2023-05-31,vanilla,24.1,0.0,62
2023-05-31,chocolate,24.1,0.0,22
2023-05-31,strawberry,24.1,0.0,37
2023-05-31,mango,24.1,0.0,29
2023-06-01,vanilla,25.0,0.0,55
2023-06-01,chocolate,25.0,0.0,25
2023-06-01,strawberry,25.0,0.0,33
2023-06-01,mango,25.0,0.0,36
2023-06-02,vanilla,21.6,0.0,49
2023-06-02,chocolate,21.6,0.0,7
2023-06-02,strawberry,21.6,0.0,31
2023-06-02,mango,21.6,0.0,26
2023-06-03,vanilla,25.7,0.0,71
2023-06-03,chocolate,25.7,0.0,24
2023-06-03,strawberry,25.7,0.0,54
2023-06-03,mango,25.7,0.0,67
2023-06-04,vanilla,27.6,0.0,78
2023-06-04,chocolate,27.6,0.0,32
2023-06-04,strawberry,27.6,0.0,78
2023-06-04,mango,27.6,0.0,53
2023-06-05,vanilla,21.1,0.0,54
2023-06-05,chocolate,21.1,0.0,15
2023-06-05,strawberry,21.1,0.0,41
2023-06-05,mango,21.1,0.0,34
2023-06-06,vanilla,21.4,10.4,13
2023-06-06,chocolate,21.4,10.4,4
2023-06-06,strawberry,21.4,10.4,6
2023-06-06,mango,21.4,10.4,9
2023-06-07,vanilla,27.0,0.0,68
2023-06-07,chocolate,27.0,0.0,22
2023-06-07,strawberry,27.0,0.0,41
2023-06-07,mango,27.0,0.0,43
2023-06-08,vanilla,23.2,0.0,55
2023-06-08,chocolate,23.2,0.0,23
2023-06-08,strawberry,23.2,0.0,29
2023-06-08,mango,23.2,0.0,30
2023-06-09,vanilla,27.3,0.0,64
2023-06-09,chocolate,27.3,0.0,31
2023-06-09,strawberry,27.3,0.0,53
2023-06-09,mango,27.3,0.0,37
2023-06-10,vanilla,22.7,0.0,56
2023-06-10,chocolate,22.7,0.0,16
2023-06-10,strawberry,22.7,0.0,40
2023-06-10,mango,22.7,0.0,58
2023-06-11,vanilla,27.5,0.0,65
2023-06-11,chocolate,27.5,0.0,19
2023-06-11,strawberry,27.5,0.0,50
2023-06-11,mango,27.5,0.0,66
2023-06-12,vanilla,24.2,2.9,39
2023-06-12,chocolate,24.2,2.9,15
2023-06-12,strawberry,24.2,2.9,32
2023-06-12,mango,24.2,2.9,17
2023-06-13,vanilla,24.5,11.3,18
2023-06-13,chocolate,24.5,11.3,4
2023-06-13,strawberry,24.5,11.3,12
2023-06-13,mango,24.5,11.3,5
2023-06-14,vanilla,27.8,0.0,63
2023-06-14,chocolate,27.8,0.0,24
2023-06-14,strawberry,27.8,0.0,53
2023-06-14,mango,27.8,0.0,37
2023-06-15,vanilla,23.0,0.0,46
2023-06-15,chocolate,23.0,0.0,11
2023-06-15,strawberry,23.0,0.0,35
2023-06-15,mango,23.0,0.0,43
2023-06-16,vanilla,21.6,0.0,51
2023-06-16,chocolate,21.6,0.0,12
2023-06-16,strawberry,21.6,0.0,35
2023-06-16,mango,21.6,0.0,44
2023-06-17,vanilla,22.9,0.0,43
2023-06-17,chocolate,22.9,0.0,24
2023-06-17,strawberry,22.9,0.0,48
2023-06-17,mango,22.9,0.0,47
2023-06-18,vanilla,25.1,0.0,56
2023-06-18,chocolate,25.1,0.0,30
2023-06-18,strawberry,25.1,0.0,37
2023-06-18,mango,25.1,0.0,56
2023-06-19,vanilla,20.1,0.0,37
2023-06-19,chocolate,20.1,0.0,16
2023-06-19,strawberry,20.1,0.0,22
2023-06-19,mango,20.1,0.0,27
2023-06-20,vanilla,25.6,0.0,54
2023-06-20,chocolate,25.6,0.0,24
2023-06-20,strawberry,25.6,0.0,54
2023-06-20,mango,25.6,0.0,34
2023-06-21,vanilla,22.7,0.2,45
2023-06-21,chocolate,22.7,0.2,10
2023-06-21,strawberry,22.7,0.2,36
2023-06-21,mango,22.7,0.2,31
2023-06-22,vanilla,26.9,0.0,52
2023-06-22,chocolate,26.9,0.0,18
2023-06-22,strawberry,26.9,0.0,39
2023-06-22,mango,26.9,0.0,54
2023-06-23,vanilla,18.0,0.0,36
2023-06-23,chocolate,18.0,0.0,12
2023-06-23,strawberry,18.0,0.0,15
2023-06-23,mango,18.0,0.0,33
2023-06-24,vanilla,22.0,0.0,54
2023-06-24,chocolate,22.0,0.0,26
2023-06-24,strawberry,22.0,0.0,32
2023-06-24,mango,22.0,0.0,35
2023-06-25,vanilla,19.7,0.0,46
2023-06-25,chocolate,19.7,0.0,23
2023-06-25,strawberry,19.7,0.0,33
2023-06-25,mango,19.7,0.0,41
2023-06-26,vanilla,21.9,6.9,14
2023-06-26,chocolate,21.9,6.9,12
2023-06-26,strawberry,21.9,6.9,8
2023-06-26,mango,21.9,6.9,13
2023-06-27,vanilla,24.5,0.0,54
2023-06-27,chocolate,24.5,0.0,8
2023-06-27,strawberry,24.5,0.0,42
2023-06-27,mango,24.5,0.0,50
2023-06-28,vanilla,23.4,0.0,53
2023-06-28,chocolate,23.4,0.0,19
2023-06-28,strawberry,23.4,0.0,29
2023-06-28,mango,23.4,0.0,34
2023-06-29,vanilla,23.2,0.0,44
2023-06-29,chocolate,23.2,0.0,11
2023-06-29,strawberry,23.2,0.0,33
2023-06-29,mango,23.2,0.0,48
2023-06-30,vanilla,23.4,0.0,57
2023-06-30,chocolate,23.4,0.0,18
2023-06-30,strawberry,23.4,0.0,36
2023-06-30,mango,23.4,0.0,40
2023-07-01,vanilla,24.3,0.0,58
2023-07-01,chocolate,24.3,0.0,25
2023-07-01,strawberry,24.3,0.0,39
2023-07-01,mango,24.3,0.0,61
2023-07-02,vanilla,21.2,0.0,42
2023-07-02,chocolate,21.2,0.0,14
2023-07-02,strawberry,21.2,0.0,38
2023-07-02,mango,21.2,0.0,55
2023-07-03,vanilla,25.5,0.0,43
2023-07-03,chocolate,25.5,0.0,22
2023-07-03,strawberry,25.5,0.0,30
2023-07-03,mango,25.5,0.0,49
2023-07-04,vanilla,25.3,0.0,63
2023-07-04,chocolate,25.3,0.0,23
2023-07-04,strawberry,25.3,0.0,39
2023-07-04,mango,25.3,0.0,64
2023-07-05,vanilla,24.5,0.0,43
2023-07-05,chocolate,24.5,0.0,13
2023-07-05,strawberry,24.5,0.0,27
2023-07-05,mango,24.5,0.0,44
2023-07-06,vanilla,24.9,0.0,30
2023-07-06,chocolate,24.9,0.0,17
2023-07-06,strawberry,24.9,0.0,29
2023-07-06,mango,24.9,0.0,54
2023-07-07,vanilla,24.2,10.4,15
2023-07-07,chocolate,24.2,10.4,3
2023-07-07,strawberry,24.2,10.4,11
2023-07-07,mango,24.2,10.4,16
2023-07-08,vanilla,28.5,0.0,73
2023-07-08,chocolate,28.5,0.0,27
2023-07-08,strawberry,28.5,0.0,33
2023-07-08,mango,28.5,0.0,67
2023-07-09,vanilla,23.1,0.0,50
2023-07-09,chocolate,23.1,0.0,21
2023-07-09,strawberry,23.1,0.0,30
2023-07-09,mango,23.1,0.0,50
2023-07-10,vanilla,22.5,0.0,32
2023-07-10,chocolate,22.5,0.0,16
2023-07-10,strawberry,22.5,0.0,30
2023-07-10,mango,22.5,0.0,43
2023-07-11,vanilla,21.3,0.0,39
2023-07-11,chocolate,21.3,0.0,7
2023-07-11,strawberry,21.3,0.0,21
2023-07-11,mango,21.3,0.0,34
2023-07-12,vanilla,20.5,0.0,34
2023-07-12,chocolate,20.5,0.0,14
2023-07-12,strawberry,20.5,0.0,31
2023-07-12,mango,20.5,0.0,41
2023-07-13,vanilla,19.9,0.0,28
2023-07-13,chocolate,19.9,0.0,16
2023-07-13,strawberry,19.9,0.0,26
2023-07-13,mango,19.9,0.0,28
2023-07-14,vanilla,20.7,0.0,43
2023-07-14,chocolate,20.7,0.0,13
2023-07-14,strawberry,20.7,0.0,15
2023-07-14,mango,20.7,0.0,39
2023-07-15,vanilla,22.7,0.0,57
2023-07-15,chocolate,22.7,0.0,20
2023-07-15,strawberry,22.7,0.0,34
2023-07-15,mango,22.7,0.0,46
2023-07-16,vanilla,23.6,0.0,64
2023-07-16,chocolate,23.6,0.0,22
2023-07-16,strawberry,23.6,0.0,38
2023-07-16,mango,23.6,0.0,59
2023-07-17,vanilla,22.8,0.0,33
2023-07-17,chocolate,22.8,0.0,12
2023-07-17,strawberry,22.8,0.0,13
2023-07-17,mango,22.8,0.0,45
2023-07-18,vanilla,20.6,0.0,27
2023-07-18,chocolate,20.6,0.0,15
2023-07-18,strawberry,20.6,0.0,25
2023-07-18,mango,20.6,0.0,39
2023-07-19,vanilla,24.7,0.0,38
2023-07-19,chocolate,24.7,0.0,18
2023-07-19,strawberry,24.7,0.0,41
2023-07-19,mango,24.7,0.0,60
2023-07-20,vanilla,24.2,0.0,54
2023-07-20,chocolate,24.2,0.0,20
2023-07-20,strawberry,24.2,0.0,22
2023-07-20,mango,24.2,0.0,50
2023-07-21,vanilla,21.8,0.0,38
2023-07-21,chocolate,21.8,0.0,18
2023-07-21,strawberry,21.8,0.0,20
2023-07-21,mango,21.8,0.0,36
2023-07-22,vanilla,20.5,0.0,48
2023-07-22,chocolate,20.5,0.0,20
2023-07-22,strawberry,20.5,0.0,32
2023-07-22,mango,20.5,0.0,39
2023-07-23,vanilla,23.4,0.0,44
2023-07-23,chocolate,23.4,0.0,32
2023-07-23,strawberry,23.4,0.0,52
2023-07-23,mango,23.4,0.0,57
2023-07-24,vanilla,22.3,0.0,30
2023-07-24,chocolate,22.3,0.0,13
2023-07-24,strawberry,22.3,0.0,27
2023-07-24,mango,22.3,0.0,48
2023-07-25,vanilla,18.1,0.0,22
2023-07-25,chocolate,18.1,0.0,12
2023-07-25,strawberry,18.1,0.0,19
2023-07-25,mango,18.1,0.0,33
2023-07-26,vanilla,21.4,0.0,35
2023-07-26,chocolate,21.4,0.0,8
2023-07-26,strawberry,21.4,0.0,26
2023-07-26,mango,21.4,0.0,43
2023-07-27,vanilla,22.1,0.0,39
2023-07-27,chocolate,22.1,0.0,18
2023-07-27,strawberry,22.1,0.0,21
2023-07-27,mango,22.1,0.0,30
2023-07-28,vanilla,19.1,0.0,39
2023-07-28,chocolate,19.1,0.0,15
2023-07-28,strawberry,19.1,0.0,22
2023-07-28,mango,19.1,0.0,39
2023-07-29,vanilla,21.7,9.1,11
2023-07-29,chocolate,21.7,9.1,5
2023-07-29,strawberry,21.7,9.1,10
2023-07-29,mango,21.7,9.1,13
2023-07-30,vanilla,17.4,0.0,42
2023-07-30,chocolate,17.4,0.0,15
2023-07-30,strawberry,17.4,0.0,16
2023-07-30,mango,17.4,0.0,34
2023-07-31,vanilla,24.3,0.0,47
2023-07-31,chocolate,24.3,0.0,25
2023-07-31,strawberry,24.3,0.0,29
2023-07-31,mango,24.3,0.0,45
2023-08-01,vanilla,23.9,0.0,47
2023-08-01,chocolate,23.9,0.0,18
2023-08-01,strawberry,23.9,0.0,22
2023-08-01,mango,23.9,0.0,42
2023-08-02,vanilla,20.0,0.0,31
2023-08-02,chocolate,20.0,0.0,22
2023-08-02,strawberry,20.0,0.0,27
2023-08-02,mango,20.0,0.0,34
2023-08-03,vanilla,21.4,0.0,40
2023-08-03,chocolate,21.4,0.0,16
2023-08-03,strawberry,21.4,0.0,14
2023-08-03,mango,21.4,0.0,31
2023-08-04,vanilla,14.3,0.0,24
2023-08-04,chocolate,14.3,0.0,11
2023-08-04,strawberry,14.3,0.0,16
2023-08-04,mango,14.3,0.0,25
2023-08-05,vanilla,17.3,0.0,31
2023-08-05,chocolate,17.3,0.0,13
2023-08-05,strawberry,17.3,0.0,28
2023-08-05,mango,17.3,0.0,36
2023-08-06,vanilla,19.3,0.0,38
2023-08-06,chocolate,19.3,0.0,18
2023-08-06,strawberry,19.3,0.0,23
2023-08-06,mango,19.3,0.0,35
2023-08-07,vanilla,17.2,0.0,30
2023-08-07,chocolate,17.2,0.0,23
2023-08-07,strawberry,17.2,0.0,16
2023-08-07,mango,17.2,0.0,27
2023-08-08,vanilla,21.5,0.0,24
2023-08-08,chocolate,21.5,0.0,15
2023-08-08,strawberry,21.5,0.0,28
2023-08-08,mango,21.5,0.0,33
2023-08-09,vanilla,24.5,0.0,10
2023-08-09,chocolate,24.5,0.0,26
2023-08-09,strawberry,24.5,0.0,38
2023-08-09,mango,24.5,0.0,23
2023-08-10,vanilla,16.4,0.0,34
2023-08-10,chocolate,16.4,0.0,1
2023-08-10,strawberry,16.4,0.0,18
2023-08-10,mango,16.4,0.0,20
2023-08-11,vanilla,17.1,0.0,12
2023-08-11,chocolate,17.1,0.0,15
2023-08-11,strawberry,17.1,0.0,20
2023-08-11,mango,17.1,0.0,23
2023-08-12,vanilla,19.6,2.8,33
2023-08-12,chocolate,19.6,2.8,13
2023-08-12,strawberry,19.6,2.8,7
2023-08-12,mango,19.6,2.8,27
2023-08-13,vanilla,22.8,0.0,67
2023-08-13,chocolate,22.8,0.0,33
2023-08-13,strawberry,22.8,0.0,16
2023-08-13,mango,22.8,0.0,29
2023-08-14,vanilla,15.6,0.0,18
2023-08-14,chocolate,15.6,0.0,5
2023-08-14,strawberry,15.6,0.0,13
2023-08-14,mango,15.6,0.0,20
2023-08-15,vanilla,19.1,0.0,20
2023-08-15,chocolate,19.1,0.0,19
2023-08-15,strawberry,19.1,0.0,19
2023-08-15,mango,19.1,0.0,20
2023-08-16,vanilla,22.8,0.0,38
2023-08-16,chocolate,22.8,0.0,10
2023-08-16,strawberry,22.8,0.0,20
2023-08-16,mango,22.8,0.0,30
2023-08-17,vanilla,14.0,0.6,21
2023-08-17,chocolate,14.0,0.6,12
2023-08-17,strawberry,14.0,0.6,12
2023-08-17,mango,14.0,0.6,13
2023-08-18,vanilla,14.7,0.0,23
2023-08-18,chocolate,14.7,0.0,16
2023-08-18,strawberry,14.7,0.0,11
2023-08-18,mango,14.7,0.0,17
2023-08-19,vanilla,16.6,0.0,30
2023-08-19,chocolate,16.6,0.0,14
2023-08-19,strawberry,16.6,0.0,19
2023-08-19,mango,16.6,0.0,19
2023-08-20,vanilla,16.2,1.5,28
2023-08-20,chocolate,16.2,1.5,14
2023-08-20,strawberry,16.2,1.5,12
2023-08-20,mango,16.2,1.5,16
2023-08-21,vanilla,19.4,0.0,26
2023-08-21,chocolate,19.4,0.0,9
2023-08-21,strawberry,19.4,0.0,18
2023-08-21,mango,19.4,0.0,22
2023-08-22,vanilla,17.7,0.0,31
2023-08-22,chocolate,17.7,0.0,12
2023-08-22,strawberry,17.7,0.0,22
2023-08-22,mango,17.7,0.0,16
2023-08-23,vanilla,12.5,2.3,11
2023-08-23,chocolate,12.5,2.3,5
2023-08-23,strawberry,12.5,2.3,2
2023-08-23,mango,12.5,2.3,15
2023-08-24,vanilla,18.0,0.0,34
2023-08-24,chocolate,18.0,0.0,19
2023-08-24,strawberry,18.0,0.0,10
2023-08-24,mango,18.0,0.0,26
2023-08-25,vanilla,15.1,0.0,19
2023-08-25,chocolate,15.1,0.0,12
2023-08-25,strawberry,15.1,0.0,16
2023-08-25,mango,15.1,0.0,16
2023-08-26,vanilla,19.5,0.0,54
2023-08-26,chocolate,19.5,0.0,25
2023-08-26,strawberry,19.5,0.0,17
2023-08-26,mango,19.5,0.0,20
2023-08-27,vanilla,14.5,0.0,15
2023-08-27,chocolate,14.5,0.0,15
2023-08-27,strawberry,14.5,0.0,18
2023-08-27,mango,14.5,0.0,19
2023-08-28,vanilla,14.3,0.0,20
2023-08-28,chocolate,14.3,0.0,8
2023-08-28,strawberry,14.3,0.0,11
2023-08-28,mango,14.3,0.0,16
2023-08-29,vanilla,17.1,0.0,26
2023-08-29,chocolate,17.1,0.0,16
2023-08-29,strawberry,17.1,0.0,8
2023-08-29,mango,17.1,0.0,17
2023-08-30,vanilla,17.4,0.0,5
2023-08-30,chocolate,17.4,0.0,18
2023-08-30,strawberry,17.4,0.0,22
2023-08-30,mango,17.4,0.0,7
2023-08-31,vanilla,16.4,0.0,20
2023-08-31,chocolate,16.4,0.0,15
2023-08-31,strawberry,16.4,0.0,9
2023-08-31,mango,16.4,0.0,16
2023-09-01,vanilla,10.9,0.0,18
2023-09-01,chocolate,10.9,0.0,12
2023-09-01,strawberry,10.9,0.0,11
2023-09-01,mango,10.9,0.0,9
2023-09-02,vanilla,16.2,0.0,47
2023-09-02,chocolate,16.2,0.0,20
2023-09-02,strawberry,16.2,0.0,15
2023-09-02,mango,16.2,0.0,6
2023-09-03,vanilla,12.1,7.9,6
2023-09-03,chocolate,12.1,7.9,9
2023-09-03,strawberry,12.1,7.9,1
2023-09-03,mango,12.1,7.9,0
2023-09-04,vanilla,15.0,0.0,18
2023-09-04,chocolate,15.0,0.0,20
2023-09-04,strawberry,15.0,0.0,10
2023-09-04,mango,15.0,0.0,8
2023-09-05,vanilla,10.7,0.0,6
2023-09-05,chocolate,10.7,0.0,13
2023-09-05,strawberry,10.7,0.0,10
2023-09-05,mango,10.7,0.0,1
2023-09-06,vanilla,15.1,0.0,23
2023-09-06,chocolate,15.1,0.0,17
2023-09-06,strawberry,15.1,0.0,14
2023-09-06,mango,15.1,0.0,10
2023-09-07,vanilla,11.8,0.0,18
2023-09-07,chocolate,11.8,0.0,14
2023-09-07,strawberry,11.8,0.0,12
2023-09-07,mango,11.8,0.0,1
2023-09-08,vanilla,10.4,0.0,7
2023-09-08,chocolate,10.4,0.0,8
2023-09-08,strawberry,10.4,0.0,8
2023-09-08,mango,10.4,0.0,7
2023-09-09,vanilla,15.1,0.0,23
2023-09-09,chocolate,15.1,0.0,24
2023-09-09,strawberry,15.1,0.0,18
2023-09-09,mango,15.1,0.0,6
2023-09-10,vanilla,13.7,0.0,21
2023-09-10,chocolate,13.7,0.0,13
2023-09-10,strawberry,13.7,0.0,11
2023-09-10,mango,13.7,0.0,9
2023-09-11,vanilla,11.4,0.0,0
2023-09-11,chocolate,11.4,0.0,22
2023-09-11,strawberry,11.4,0.0,10
2023-09-11,mango,11.4,0.0,3
2023-09-12,vanilla,16.3,0.2,26
2023-09-12,chocolate,16.3,0.2,14
2023-09-12,strawberry,16.3,0.2,11
2023-09-12,mango,16.3,0.2,5
2023-09-13,vanilla,11.3,0.0,19
2023-09-13,chocolate,11.3,0.0,11
2023-09-13,strawberry,11.3,0.0,9
2023-09-13,mango,11.3,0.0,7
2023-09-14,vanilla,12.3,0.0,15
2023-09-14,chocolate,12.3,0.0,12
2023-09-14,strawberry,12.3,0.0,13
2023-09-14,mango,12.3,0.0,11
2023-09-15,vanilla,12.7,0.0,14
2023-09-15,chocolate,12.7,0.0,13
2023-09-15,strawberry,12.7,0.0,10
2023-09-15,mango,12.7,0.0,7
2023-09-16,vanilla,10.2,0.0,11
2023-09-16,chocolate,10.2,0.0,13
2023-09-16,strawberry,10.2,0.0,4
2023-09-16,mango,10.2,0.0,1
2023-09-17,vanilla,12.7,2.6,9
2023-09-17,chocolate,12.7,2.6,12
2023-09-17,strawberry,12.7,2.6,15
2023-09-17,mango,12.7,2.6,5
2023-09-18,vanilla,10.0,0.0,6
2023-09-18,chocolate,10.0,0.0,8
2023-09-18,strawberry,10.0,0.0,12
2023-09-18,mango,10.0,0.0,5
2023-09-19,vanilla,10.1,0.0,10
2023-09-19,chocolate,10.1,0.0,9
2023-09-19,strawberry,10.1,0.0,11
2023-09-19,mango,10.1,0.0,1
2023-09-20,vanilla,14.3,0.0,14
2023-09-20,chocolate,14.3,0.0,24
2023-09-20,strawberry,14.3,0.0,10
2023-09-20,mango,14.3,0.0,1
2023-09-21,vanilla,8.1,0.0,11
2023-09-21,chocolate,8.1,0.0,9
2023-09-21,strawberry,8.1,0.0,3
2023-09-21,mango,8.1,0.0,3
2023-09-22,vanilla,4.4,0.0,13
2023-09-22,chocolate,4.4,0.0,10
2023-09-22,strawberry,4.4,0.0,6
2023-09-22,mango,4.4,0.0,0
2023-09-23,vanilla,14.2,4.7,8
2023-09-23,chocolate,14.2,4.7,8
2023-09-23,strawberry,14.2,4.7,4
2023-09-23,mango,14.2,4.7,5
2023-09-24,vanilla,16.4,0.5,20
2023-09-24,chocolate,16.4,0.5,24
2023-09-24,strawberry,16.4,0.5,18
2023-09-24,mango,16.4,0.5,5
2023-09-25,vanilla,8.8,3.9,5
2023-09-25,chocolate,8.8,3.9,8
2023-09-25,strawberry,8.8,3.9,4
2023-09-25,mango,8.8,3.9,2
2023-09-26,vanilla,4.7,0.5,10
2023-09-26,chocolate,4.7,0.5,9
2023-09-26,strawberry,4.7,0.5,3
2023-09-26,mango,4.7,0.5,2
2023-09-27,vanilla,8.6,0.0,9
2023-09-27,chocolate,8.6,0.0,4
2023-09-27,strawberry,8.6,0.0,9
2023-09-27,mango,8.6,0.0,3
2023-09-28,vanilla,8.4,1.1,17
2023-09-28,chocolate,8.4,1.1,8
2023-09-28,strawberry,8.4,1.1,5
2023-09-28,mango,8.4,1.1,0
2023-09-29,vanilla,8.4,0.2,10
2023-09-29,chocolate,8.4,0.2,12
2023-09-29,strawberry,8.4,0.2,5
2023-09-29,mango,8.4,0.2,1
2023-09-30,vanilla,5.9,0.0,4
2023-09-30,chocolate,5.9,0.0,19
2023-09-30,strawberry,5.9,0.0,7
2023-09-30,mango,5.9,0.0,1
2023-10-01,vanilla,9.9,0.0,6
2023-10-01,chocolate,9.9,0.0,12
2023-10-01,strawberry,9.9,0.0,9
2023-10-01,mango,9.9,0.0,1
2023-10-02,vanilla,9.5,0.0,11
2023-10-02,chocolate,9.5,0.0,17
2023-10-02,strawberry,9.5,0.0,10
2023-10-02,mango,9.5,0.0,2
2023-10-03,vanilla,4.3,0.0,14
2023-10-03,chocolate,4.3,0.0,13
2023-10-03,strawberry,4.3,0.0,7
2023-10-03,mango,4.3,0.0,2
2023-10-04,vanilla,9.5,0.0,13
2023-10-04,chocolate,9.5,0.0,14
2023-10-04,strawberry,9.5,0.0,3
2023-10-04,mango,9.5,0.0,0
2023-10-05,vanilla,12.7,0.0,10
2023-10-05,chocolate,12.7,0.0,17
2023-10-05,strawberry,12.7,0.0,9
2023-10-05,mango,12.7,0.0,3
2023-10-06,vanilla,7.8,0.0,14
2023-10-06,chocolate,7.8,0.0,16
2023-10-06,strawberry,7.8,0.0,11
2023-10-06,mango,7.8,0.0,0
2023-10-07,vanilla,6.3,0.0,14
2023-10-07,chocolate,6.3,0.0,12
2023-10-07,strawberry,6.3,0.0,3
2023-10-07,mango,6.3,0.0,1
2023-10-08,vanilla,6.6,0.0,17
2023-10-08,chocolate,6.6,0.0,16
2023-10-08,strawberry,6.6,0.0,17
2023-10-08,mango,6.6,0.0,1
